Codigo_Edi;Numero_Alt;AnoC;Numero_Viv;USO;Npot;LCZ.cat;BUFF_RSOL;BUFF_SVF;BUFF_NDVI;BUFF_ACUS;BUFF_ALBED;BUFF_OZONO;perimetro;area;conv;elon;num_vecinos;vol;comp
3535;13;1976;25;1;4;4;0.32;0.657;0.227;58.351;0.1;40.618;94.82147933;439.99815;0.908874234;0.784194209;0;20019.91583;0.215504268
3536;13;1976;25;1;4;4;0.28;0.647;0.222;58.005;0.098;40.531;90.74599087;429.1213;0.926112375;0.809221701;0;19525.01915;0.211469323
3537;14;1981;24;1;4;4;0.4;0.691;0.294;59.556;0.118;40.828;76.1729644;358.8369;1;0.881561516;0;17583.0081;0.212277401
3538;2;1994;0;3;4;4;0.6;0.781;0.269;58.957;0.125;40.665;294.544214;3394.627;0.844881524;0.70121382;0;23762.389;0.08676777
3539;1;1989;0;3;4;9;0.64;0.969;0.55;58.361;0.15;40.435;29.18531048;64.262;1;0.973683327;0;224.917;0.454161254
3540;1;1985;0;3;4;6;0.68;0.928;0.404;59.29;0.154;40.592;78.0067749;338.109;1;0.835604894;0;1183.3815;0.230714873
3541;1;1985;0;3;4;6;0.66;0.92;0.406;59.487;0.132;40.653;61.87836436;226.7448;0.977564436;0.862650294;0;793.6068;0.272898714
3542;1;1989;0;3;4;6;0.64;0.921;0.33;59.64;0.142;40.718;8.418360887;4.429300002;1;0.886226925;0;15.50255001;1.900607519
3543;1;1989;0;3;4;6;0.64;0.922;0.385;59.721;0.142;40.753;44.79469954;47.40739999;0.658127614;0.544880634;0;165.9259;0.944888341
3544;1;1989;0;3;4;9;0.56;0.967;0.511;59.189;0.143;40.502;32.69781364;60.8047;0.895659334;0.845385497;0;212.81645;0.537751418
3545;2;1980;0;3;4;9;0.56;0.969;0.561;59.03;0.14;40.458;88.47294634;365.64;0.876169001;0.766163206;0;2559.48;0.241967362
3546;1;1989;0;3;4;6;0.6;0.932;0.465;60.462;0.15;40.967;267.5265767;437.0845;0.181871106;0.277026109;0;1529.79575;0.61207061
3547;12;1981;24;1;4;6;0.4;0.71;0.266;60.1;0.112;40.837;81.18573817;411.8832;1;0.886160173;0;17299.0944;0.197108642
3548;5;1980;0;3;3;6;0.36;0.74;0.318;59.838;0.12;40.692;200.8061065;2216.57705;0.951510005;0.831130907;1;38790.09837;0.090592884
3549;1;1980;0;3;4;6;0.36;0.666;0.335;60.024;0.102;40.785;75.38624013;308.2812;1;0.825631718;0;1078.9842;0.244537261
3550;1;1980;0;3;4;6;0.56;0.904;0.429;59.554;0.149;40.599;135.993978;1034.9415;1;0.838577403;0;3622.29525;0.131402575
3551;1;1980;0;3;4;6;0.6;0.83;0.568;60.076;0.118;40.765;130.9950189;1049.9502;1;0.876868563;1;3674.8257;0.124763078
3552;12;1983;24;1;4;4;0.32;0.669;0.282;60.255;0.103;40.862;79.80642449;397.8622;1;0.88599938;0;16710.2124;0.200588104
3553;12;1983;24;1;4;4;0.4;0.737;0.354;60.391;0.117;40.905;80.01728085;399.9702;1;0.886002527;0;16798.7484;0.200058106
3554;1;2000;0;3;4;10;0.64;0.959;0.305;57.592;0.114;40.42;324.644661;6351.56975;1;0.870236316;0;22230.49412;0.051112508
3555;2;2000;0;3;4;4;0.68;0.928;0.274;58.03;0.099;40.434;67.60348335;166.86895;1;0.67736636;0;1168.08265;0.405129195
3556;12;1974;22;1;4;4;0.36;0.639;0.353;56.8;0.131;40.315;84.38861607;364.10435;0.999917476;0.801556243;1;15292.3827;0.231770414
3557;12;1974;22;1;4;4;0.44;0.7;0.359;56.529;0.132;40.311;84.40632092;364.21145;0.9999175;0.801505965;1;15296.8809;0.231750871
3558;12;1978;24;1;4;4;0.48;0.644;0.295;57.712;0.152;40.316;84.39552908;364.2048;1;0.801601137;1;15296.6016;0.231725472
3559;12;1978;22;1;4;4;0.4;0.704;0.428;57.562;0.148;40.305;84.40490751;364.32335;0.999967749;0.801642506;1;15301.5807;0.231675811
3560;12;1986;22;1;4;4;0.4;0.628;0.261;58.433;0.16;40.361;82.60013104;388.55735;0.999973621;0.845963762;1;16319.4087;0.212581569
3561;12;1986;22;1;4;4;0.36;0.693;0.338;58.353;0.158;40.344;85.01549736;372.2653;0.957694414;0.804513082;1;15635.1426;0.228373414
3562;6;1990;15;1;4;4;0.36;0.639;0.159;56.817;0.107;40.336;117.3311671;519.6934;0.852409708;0.688755599;3;10913.5614;0.225769977
3563;4;1990;8;1;4;6;0.32;0.739;0.17;56.752;0.084;40.353;57.29574295;191.6489;1;0.856516517;2;2683.0846;0.298962024
3564;6;1990;15;1;4;6;0.44;0.732;0.175;56.974;0.11;40.362;117.642833;524.43455;0.853922656;0.690057222;3;11013.12555;0.224323194
3565;4;1990;8;1;4;4;0.32;0.446;0.16;57.057;0.103;40.341;57.29574295;191.6489;1;0.856516517;2;2683.0846;0.298962024
3566;6;1990;8;1;4;4;0.36;0.569;0.182;57.139;0.104;40.33;56.8390186;187.538;1;0.85408875;2;3938.298;0.303080008
3567;6;1990;12;1;4;10;0.38;0.632;0.187;57.243;0.117;40.36;57.31436129;191.8165;1;0.856612596;2;4028.1465;0.298797868
3568;4;1990;8;1;4;4;0.32;0.569;0.185;57.265;0.104;40.328;56.8390186;187.538;1;0.85408875;2;2625.532;0.303080008
3569;5;1990;10;1;4;10;0.36;0.601;0.187;57.376;0.12;40.36;57.31436129;191.8165;1;0.856612596;2;3356.78875;0.298797868
3570;6;1990;8;1;4;4;0.28;0.559;0.185;57.432;0.104;40.328;56.85929681;187.6359;1;0.85400697;2;3940.3539;0.303029947
3571;6;1990;12;1;4;4;0.32;0.592;0.163;57.53;0.119;40.354;57.3443461;191.97;1;0.856507183;2;4031.37;0.298715144
3572;6;1990;15;1;4;4;0.28;0.534;0.151;57.677;0.119;40.334;117.3197272;519.55265;0.852133073;0.688729475;3;10910.60565;0.225809121
3573;4;1990;8;1;4;4;0;0.437;0.138;57.557;0.093;40.341;57.29574295;191.6489;1;0.856516517;2;2683.0846;0.298962024
3574;6;1990;17;1;4;4;0.32;0.57;0.148;57.724;0.124;40.36;117.6793456;523.46195;0.852783616;0.689203139;3;10992.70095;0.224809741
3575;4;1990;10;1;4;4;0.24;0.392;0.122;57.845;0.121;40.346;57.29574295;191.6489;1;0.856516517;2;2683.0846;0.298962024
3576;14;1978;22;1;4;6;0.36;0.7;0.374;60.025;0.109;40.738;85.58708538;403.41675;0.941077993;0.831904854;0;19767.42075;0.212155508
3577;14;1982;24;1;4;2;0.44;0.68;0.34;60.26;0.103;40.878;85.51284715;403.08225;0.941577793;0.832281809;0;19751.03025;0.21214739
3578;7;1990;13;1;4;4;0.24;0.564;0.195;59.778;0.123;40.634;81.28211992;296.8066;0.950980877;0.751357606;2;7271.7617;0.2738555
3579;7;1990;13;1;4;4;0.2;0.599;0.191;59.711;0.121;40.606;81.53662063;297.0034;0.950751934;0.749260667;2;7276.5833;0.274530933
3580;6;1990;14;1;4;4;0.36;0.616;0.303;59.714;0.131;40.604;75.19871428;291.93725;0.971474764;0.805451275;2;6130.68225;0.257585198
3581;6;1990;14;1;4;4;0.24;0.618;0.282;59.605;0.107;40.58;75.46625026;292.4006;0.969262444;0.803232533;2;6140.4126;0.258091982
3582;6;1990;14;1;4;4;0.36;0.64;0.382;59.568;0.137;40.555;81.05852869;339.56995;0.977870412;0.805880859;2;7130.96895;0.23870937
3583;6;1990;14;1;4;4;0.28;0.614;0.313;59.48;0.107;40.538;81.28720994;333.87135;0.971991633;0.796842137;2;7011.29835;0.243468659
3584;6;1990;15;1;4;9;0.4;0.87;0.421;59.43;0.128;40.519;65.57904599;245.89825;0.951535576;0.847651933;1;5163.86325;0.266691796
3585;6;1990;15;1;4;4;0.32;0.735;0.307;59.353;0.124;40.496;66.39851497;251.441;0.946631348;0.84657339;1;5280.261;0.264071949
3586;6;1989;24;1;4;2;0.24;0.547;0.203;60.032;0.14;40.771;107.5933309;497.38525;0.810372571;0.734794726;2;10445.09025;0.216317896
3587;6;1989;24;1;4;2;0.28;0.512;0.203;59.959;0.135;40.729;107.2627922;504.12125;0.819454919;0.742033199;2;10586.54625;0.212771813
3588;6;1989;25;1;4;4;0.28;0.528;0.2;59.838;0.114;40.663;107.452799;505.61825;0.818779046;0.741820054;2;10617.98325;0.212517644
3589;7;1989;25;1;4;6;0.24;0.558;0.191;59.912;0.126;40.693;107.0799066;493.8758;0.81097602;0.735708581;2;12099.9571;0.216815456
3590;6;1987;24;1;4;2;0.36;0.613;0.225;60.273;0.13;40.934;107.2834601;503.4357;0.818398086;0.741385631;2;10572.1497;0.213102607
3591;6;1987;24;1;4;2;0.4;0.597;0.204;60.207;0.123;40.908;107.2486773;502.9689;0.818130802;0.741282169;2;10562.3469;0.21323123
3592;6;1987;24;1;4;2;0.28;0.485;0.205;60.092;0.128;40.812;107.4094835;504.31105;0.817946236;0.741159272;2;10590.53205;0.21298261
3593;6;1987;24;1;4;2;0.32;0.538;0.203;60.174;0.135;40.85;107.2813679;503.35275;0.818218215;0.741339008;2;10570.40775;0.213133569
3594;13;1979;22;1;4;4;0.48;0.673;0.215;60.474;0.087;41.065;80.0173859;400.2156;1;0.886273123;1;18209.8098;0.199935699
3595;13;1979;24;1;4;4;0.44;0.654;0.296;60.464;0.094;41.114;79.97284343;399.7801;1;0.886284146;1;18189.99455;0.200042082
3596;12;1979;24;1;4;4;0.36;0.613;0.249;60.429;0.112;41.15;86.20545723;405.4919;0.937532283;0.828058966;0;17030.6598;0.21259477
3597;2;1985;0;3;4;5;0.4;0.745;0.311;59.281;0.111;40.486;185.392733;936.57635;0.742289909;0.585172379;0;6556.03445;0.197947271
3598;1;1985;0;3;4;5;0.44;0.616;0.192;59.353;0.131;40.506;64.68786705;253.78445;0.999803021;0.873000726;1;888.245575;0.25489295
3599;1;1985;0;3;4;5;0.44;0.758;0.196;59.466;0.124;40.542;117.8846929;757.5902;1;0.827684247;2;2651.5657;0.155604828
3600;1;1980;0;3;4;4;0.48;0.71;0.162;59.733;0.134;40.662;200.061594;1540.96135;0.999709227;0.695563974;1;5393.364725;0.12982908
3601;3;1985;0;3;4;2;0.44;0.694;0.27;59.799;0.124;40.678;195.1823375;1158.77515;0.790170196;0.618249828;0;12167.13907;0.168438491
3602;1;1974;0;3;4;2;0.44;0.655;0.244;60.058;0.144;40.817;133.8879521;997.2403;1;0.836109857;0;3490.34105;0.134258465
3603;1;2007;0;3;4;4;0.44;0.683;0.186;60.046;0.136;40.849;85.48424016;364.3639;0.887701785;0.791564935;0;1275.27365;0.234612266
3604;8;1980;16;1;4;4;0.28;0.52;0.218;59.165;0.108;40.475;55.60127339;175.5828;1;0.84481415;1;4916.3184;0.316666971
3605;8;1980;16;1;4;4;0.22;0.489;0.229;59.149;0.106;40.477;55.40446603;174.6282;1;0.845507272;2;4889.5896;0.317271014
3606;8;1980;16;1;4;4;0.36;0.531;0.247;59.112;0.114;40.479;55.70897595;176.1052;1;0.844434263;1;4930.9456;0.316339188
3607;4;1980;16;1;4;4;0.32;0.505;0.277;58.938;0.099;40.433;86.49929113;394.80755;0.981738106;0.814301263;1;5527.3057;0.219092292
3608;4;1980;16;1;4;4;0.36;0.597;0.28;58.751;0.095;40.398;86.49929113;394.85645;0.981740326;0.81435169;1;5527.9903;0.219065159
3609;8;1980;16;1;4;4;0.24;0.629;0.34;58.766;0.097;40.391;86.30365525;393.4796;0.981657153;0.81477342;1;11017.4288;0.21933451
3610;8;1980;16;1;4;4;0.2;0.493;0.296;58.976;0.083;40.427;86.26729083;392.88935;0.981630102;0.814505274;1;11000.9018;0.219571467
3611;6;1995;25;1;4;4;0.28;0.497;0.197;59.32;0.126;40.507;95.12731975;389.80165;0.883425396;0.735735155;2;8185.83465;0.244040321
3612;6;1995;25;1;4;4;0.32;0.521;0.199;59.296;0.126;40.523;95.22595128;390.3451;0.884227692;0.735485268;2;8197.2471;0.243953238
3613;6;1995;15;1;4;5;0.28;0.47;0.191;59.433;0.133;40.548;63.58334833;227.1501;0.967997295;0.840268347;2;4770.1521;0.279917765
3614;6;1995;15;1;4;4;0.32;0.536;0.193;59.383;0.127;40.557;63.71489582;227.0936;0.967113591;0.838429214;2;4768.9656;0.280566673
3615;6;1995;25;1;4;4;0.24;0.446;0.188;59.519;0.126;40.595;94.37335603;383.02995;0.882455416;0.735143124;2;8043.62895;0.246386362
3616;6;1995;25;1;4;4;0.32;0.499;0.191;59.481;0.119;40.593;94.30115468;382.6913;0.882643155;0.73538068;2;8036.5173;0.246415726
3617;6;1994;20;1;4;4;0.28;0.547;0.138;59.639;0.116;40.625;90.00896413;396.0726;0.89793506;0.783802362;2;8317.5246;0.227253701
3618;5;1994;10;1;4;4;0.28;0.582;0.14;59.718;0.12;40.668;60.00972113;216.0788;1;0.868339192;2;3781.379;0.277721466
3619;6;1994;20;1;4;4;0.32;0.558;0.174;59.603;0.1;40.638;89.99036875;395.99705;0.897974384;0.783889552;2;8315.93805;0.227250099
3620;6;1994;20;1;4;4;0.28;0.546;0.146;59.797;0.116;40.717;89.98863029;395.9976;0.898053118;0.78390524;2;8315.9496;0.227245393
3621;6;1994;10;1;4;4;0.36;0.583;0.164;59.667;0.096;40.685;60.00236376;216.0126;1;0.868312623;2;4536.264599;0.277772518
3622;6;1994;20;1;4;4;0.32;0.574;0.16;59.744;0.102;40.714;90.01458883;395.98375;0.897948297;0.783665471;2;8315.65875;0.227318896
3623;6;1992;18;1;4;4;0.28;0.546;0.153;60.033;0.117;40.893;90.00722385;396.05175;0.897930235;0.783796886;2;8317.08675;0.22726127
3624;6;1992;10;1;4;4;0.32;0.6;0.14;59.984;0.114;40.839;60.00236377;216.0126;1;0.868312623;2;4536.2646;0.277772518
3625;6;1992;18;1;4;4;0.32;0.616;0.139;59.91;0.123;40.781;90.00722385;396.02385;0.897923778;0.783769278;2;8316.50085;0.227277281
3626;6;1992;18;1;4;4;0.36;0.614;0.157;59.859;0.116;40.781;90.00722385;396.05175;0.897930235;0.783796886;2;8317.08675;0.22726127
3627;6;1992;10;1;4;4;0.44;0.671;0.158;59.909;0.125;40.824;60.00236377;216.0126;1;0.868312623;2;4536.2646;0.277772518
3628;6;1992;18;1;4;4;0.4;0.604;0.137;59.99;0.123;40.879;90.00722385;396.02385;0.897923778;0.783769278;2;8316.50085;0.227277281
3629;12;1979;24;1;4;4;0.36;0.609;0.224;60.25;0.12;41;88.08528771;324.4358;0.999604547;0.724879704;1;13626.3036;0.271502984
3630;12;1979;24;1;4;4;0.28;0.531;0.257;60.223;0.13;41.009;88.78368327;326.3106;0.999756886;0.721252555;1;13705.0452;0.272083356
3631;6;1995;26;1;4;4;0.24;0.475;0.199;60.137;0.107;40.976;108.572381;511.50595;0.820414087;0.738432691;2;10741.62495;0.21226025
3632;6;1995;28;1;4;2;0.24;0.472;0.225;60.225;0.119;41.078;109.0347373;513.72135;0.81786132;0.736892028;2;10788.14835;0.212244901
3633;6;1995;28;1;4;4;0.36;0.54;0.199;60.168;0.121;41.061;108.6411011;511.3349;0.819193517;0.737842201;2;10738.0329;0.212465648
3634;6;1995;26;1;4;4;0.36;0.527;0.164;60.08;0.113;40.979;108.147113;508.9461;0.821673257;0.739479088;2;10687.8681;0.212492272
3635;7;2006;0;2;4;2;0.36;0.574;0.261;60.379;0.155;41.184;184.4151962;2056.4791;0.984207179;0.871706686;0;50383.73795;0.08967521
3636;14;1983;24;1;4;2;0.44;0.654;0.302;60.278;0.128;41.181;85.67697619;401.3623;0.938426956;0.828913266;0;19666.7527;0.213465431
3637;1;2000;0;3;4;4;0.68;0.933;0.306;58.379;0.102;40.466;330.4255906;6525.35725;1;0.866629371;0;22838.75037;0.050637165
3638;6;1993;16;1;4;4;0.28;0.607;0.139;57.993;0.17;40.346;91.48132675;406.83695;0.892509535;0.78159662;2;8543.57595;0.224859927
3639;6;1993;20;1;4;4;0.32;0.621;0.143;58.041;0.161;40.367;91.51450555;407.37745;0.892655225;0.781832081;2;8554.92645;0.224643032
3640;6;1993;8;1;4;4;0.28;0.675;0.164;58.115;0.168;40.353;57.96622837;201.8554;0.990849187;0.868860541;2;4238.9634;0.287167093
3641;6;1993;12;1;4;4;0.32;0.664;0.147;58.195;0.177;40.378;57.99051618;202.103;0.990860295;0.869029137;2;4244.163;0.286935455
3642;6;1993;16;1;4;4;0.28;0.586;0.154;58.294;0.127;40.366;91.59468431;408.6591;0.892593171;0.782375512;2;8581.8411;0.224134699
3643;6;1993;23;1;4;4;0.28;0.605;0.147;58.295;0.176;40.387;91.85064347;410.2968;0.892522817;0.781757027;2;8616.232801;0.223863904
3644;6;1992;20;1;4;4;0.36;0.588;0.163;58.518;0.131;40.388;112.9361979;502.98765;0.810759233;0.703963967;2;10562.74065;0.224530757
3645;6;1992;29;1;4;4;0.36;0.637;0.16;58.514;0.127;40.408;113.1623892;502.4755;0.810237483;0.702199101;2;10551.9855;0.225209765
3646;6;1992;20;1;4;4;0.36;0.606;0.156;58.724;0.099;40.417;113.3922436;502.32555;0.809829325;0.700671121;2;10548.83655;0.225734573
3647;6;1992;29;1;4;6;0.36;0.652;0.15;58.719;0.113;40.438;113.4020466;502.40825;0.8098458;0.700668221;2;10550.57325;0.225716928
3648;5;1994;12;1;4;4;0.32;0.515;0.157;58.926;0.115;40.447;71.24961438;287.8336;0.941237102;0.844098559;2;5037.088;0.247537516
3649;6;1994;8;1;4;4;0.24;0.416;0.15;58.9;0.117;40.456;58.77763304;208.239;1;0.8703098;2;4373.019;0.282260446
3650;6;1994;18;1;4;4;0.32;0.592;0.159;58.9;0.143;40.475;71.42317692;289.55995;0.942234593;0.844568763;2;6080.75895;0.246661104
3651;5;1994;8;1;4;4;0.32;0.556;0.178;59.001;0.129;40.477;58.56223667;206.1783;1;0.869178057;2;3608.12025;0.284036859
3652;6;1994;10;1;4;4;0.32;0.623;0.168;59.021;0.143;40.496;59.23271736;210.9786;1;0.869285586;2;4430.5506;0.280752253
3653;5;1994;12;1;4;4;0.32;0.493;0.155;59.111;0.124;40.491;71.37436325;288.8529;0.940929075;0.844113899;2;5054.92575;0.247095886
3654;6;1994;8;1;4;4;0.2;0.424;0.155;59.104;0.126;40.518;58.98573526;209.532;1;0.869927608;2;4400.172;0.281511823
3655;6;1994;18;1;4;4;0.24;0.571;0.175;59.092;0.132;40.522;71.71246566;291.7889;0.941344399;0.84439307;2;6127.5669;0.245768313
3656;6;1993;12;1;4;4;0.28;0.47;0.171;59.276;0.12;40.545;108.3561799;509.34155;0.819437588;0.738338983;2;10696.17255;0.212737759
3657;7;1993;12;1;4;6;0.28;0.565;0.176;59.25;0.118;40.565;107.7788095;502.44365;0.817983541;0.737250763;2;12309.86942;0.214509248
3658;6;1993;12;1;4;4;0.28;0.469;0.17;59.418;0.117;40.596;107.7099737;504.9723;0.821048714;0.739575967;2;10604.4183;0.213298776
3659;7;1993;12;1;4;6;0.32;0.542;0.176;59.386;0.119;40.614;108.2096109;505.45005;0.817062748;0.736509272;2;12383.52623;0.214085667
3660;7;1993;16;1;4;4;0.32;0.482;0.166;59.555;0.101;40.647;90.61092128;405.8153;0.894430835;0.788113187;2;9942.47485;0.223281186
3661;6;1993;24;1;4;6;0.36;0.561;0.169;59.523;0.119;40.673;90.61076141;405.98325;0.894319066;0.788277644;2;8525.64825;0.223188423
3662;6;1993;8;1;4;4;0.32;0.522;0.184;59.621;0.102;40.693;57.58563726;201.4596;1;0.87374507;2;4230.6516;0.285842111
3663;6;1993;12;1;4;6;0.4;0.647;0.194;59.589;0.122;40.705;57.61558834;201.7114;1;0.873836443;2;4235.9394;0.285633773
3664;6;1993;16;1;4;4;0.32;0.48;0.209;59.689;0.104;40.729;90.64310952;405.56525;0.894308921;0.787590564;2;8516.87025;0.223498215
3665;6;1993;24;1;4;4;0.4;0.579;0.197;59.659;0.116;40.737;90.60224569;405.9967;0.894855794;0.788364793;2;8525.9307;0.223160054
3666;7;2009;15;1;4;4;0.56;0.695;0.155;60.123;0.115;41.092;68.56603263;265.9031;0.963735306;0.843058305;1;6514.62595;0.257860975
3667;6;2009;25;1;4;4;0.72;0.734;0.185;60.06;0.109;41.049;77.97139338;323.785;0.936865017;0.818084189;2;6799.485;0.240812247
3668;6;2009;15;1;4;4;0.6;0.707;0.225;59.989;0.106;40.993;69.853895;274.0296;0.959962502;0.840065295;2;5754.6216;0.254913685
3669;5;2002;15;1;4;4;0.48;0.651;0.239;59.8;0.097;40.796;76.4363979;317.4194;0.945325185;0.826268988;1;5554.8395;0.240805691
3670;5;2002;15;1;4;4;0.48;0.56;0.234;59.783;0.1;40.807;89.81497637;340.92035;0.851456549;0.728756825;3;5966.106125;0.263448563
3671;6;2002;15;1;4;4;0.56;0.651;0.174;59.735;0.109;40.805;69.8454169;267.261;0.932888218;0.829726217;2;5612.481;0.261337857
3672;6;2002;15;1;4;4;0.56;0.654;0.174;59.824;0.109;40.843;90.05740404;343.21055;0.850782388;0.729232176;3;7207.42155;0.262396957
3673;6;2002;15;1;4;4;0.56;0.631;0.17;59.857;0.107;40.883;70.18330257;262.462;0.926576127;0.818284544;2;5511.702;0.267403672
3674;6;2002;15;1;4;4;0.52;0.664;0.193;59.917;0.126;40.934;77.60619145;319.63655;0.924768447;0.816651527;2;6712.36755;0.24279511
3675;13;1983;22;1;4;5;0.32;0.701;0.263;45.958;0.12;40.91;80.39773686;396.722;1;0.878221875;0;18050.851;0.202655101
3676;12;1981;24;1;4;5;0.36;0.655;0.319;48.026;0.118;40.76;76.18992122;359.0006;1;0.88156633;0;15078.0252;0.212227838
3677;13;1983;24;1;4;5;0.4;0.689;0.344;49.613;0.114;40.652;85.96615939;407.0458;0.941284776;0.831953487;0;18520.5839;0.211195299
3678;13;1983;24;1;4;5;0.44;0.68;0.27;51.488;0.126;40.581;86.56843951;411.3427;0.940406415;0.83051454;0;18716.09285;0.210453326
3679;3;1985;0;3;4;6;0.48;0.804;0.411;50.663;0.145;40.56;314.803952;2308.20735;0.675150002;0.541006105;0;24236.17718;0.136384607
3680;3;1985;0;3;4;5;0.48;0.858;0.398;54.223;0.125;40.407;288.1710035;2063.9619;0.766166296;0.558863172;0;21671.59995;0.139620312
3681;1;1985;0;3;4;5;0.56;0.855;0.351;52.525;0.131;40.492;189.6989796;2247.7188;1;0.885953496;0;7867.0158;0.084396224
3682;1;1985;0;3;4;6;0.64;0.858;0.432;52.673;0.142;40.452;125.4011571;904.4899;1;0.850168968;0;3165.71465;0.13864296
3683;1;1985;0;3;4;6;0.48;0.877;0.435;51.785;0.136;40.502;82.6496304;394.5113;1;0.851910046;0;1380.78955;0.209498766
3684;8;1999;0;1;4;5;0.28;0.655;0.45;48.142;0.115;40.847;84.87125676;441.3959;1;0.877522875;0;12359.0852;0.192279214
3685;8;1999;0;1;4;5;0.36;0.642;0.466;50.045;0.125;40.768;84.87125676;441.3959;1;0.877522875;0;12359.0852;0.192279214
3686;8;1999;0;1;4;5;0.36;0.671;0.437;51.813;0.143;40.692;84.87125676;441.3959;1;0.877522875;0;12359.0852;0.192279214
3687;4;1997;0;3;4;5;0.32;0.635;0.243;53.453;0.126;40.603;153.3603637;1044.80525;0.874908295;0.747152881;0;14627.2735;0.146783684
3688;13;1983;9;1;4;5;0.36;0.625;0.238;53.253;0.115;40.538;86.68416729;409.8706;0.937388736;0.827920305;0;18649.1123;0.211491547
3689;12;1981;24;1;4;5;0.6;0.656;0.242;55.18;0.111;40.551;84.31868476;394.0496;0.943679032;0.834558056;0;16550.0832;0.213979877
3690;12;1981;48;1;4;5;0.4;0.563;0.258;54.456;0.122;40.521;84.31868475;394.0496;0.943679032;0.834558056;0;16550.0832;0.213979877
3691;14;1987;24;1;4;5;0.4;0.682;0.278;60.379;0.133;41.707;80.59977668;405.9986;1;0.886203297;0;19893.9314;0.198522302
3692;14;1987;21;1;4;5;0.36;0.649;0.245;60.022;0.104;41.527;113.704483;657.63155;0.935365717;0.799500361;0;32223.94595;0.172899982
3693;13;1987;24;1;4;5;0.32;0.594;0.245;59.801;0.119;41.361;79.99580375;399.9555;1;0.886224113;0;18197.97525;0.200011761
3694;6;1996;20;1;4;5;0.44;0.634;0.175;59.174;0.158;41.045;92.06036186;408.24815;0.877801425;0.77802646;2;8573.21115;0.22550099
3695;6;1996;10;1;4;5;0.24;0.528;0.228;59.432;0.162;41.133;58.98764626;209.9156;1;0.870695344;2;4408.2276;0.281006491
3696;6;1996;20;1;4;5;0.32;0.517;0.228;59.566;0.152;41.195;93.36727767;416.2337;0.871445593;0.774602431;2;8740.9077;0.224314556
3697;6;1996;20;1;4;5;0.2;0.595;0.187;59.339;0.149;41.241;93.66155743;417.91595;0.871691638;0.773727495;2;8776.23495;0.224115776
3698;6;1996;10;1;4;5;0.2;0.672;0.191;59.064;0.16;41.153;58.98764626;209.9156;1;0.870695344;2;4408.2276;0.281006491
3699;6;1996;20;1;4;5;0.4;0.719;0.177;58.871;0.16;41.076;93.01387837;414.00755;0.874601538;0.775463408;2;8694.15855;0.224667107
3700;6;1995;20;1;4;5;0.36;0.675;0.265;60.664;0.149;41.583;92.5443664;412.08325;0.877787557;0.777584199;2;8653.74825;0.22457687
3701;6;1995;20;1;4;5;0.32;0.66;0.182;60.547;0.169;41.597;92.74276679;414.95205;0.878395855;0.778616927;2;8713.99305;0.22350237
3702;6;1995;10;1;4;5;0.4;0.568;0.242;60.766;0.165;41.692;59.00867394;210.1044;1;0.870776401;2;4412.1924;0.280854061
3703;6;1995;10;1;4;5;0.28;0.601;0.172;60.626;0.168;41.696;59.08275966;210.49945;1;0.870501738;2;4420.48845;0.280678927
3704;6;1995;20;1;4;5;0.4;0.653;0.205;60.823;0.159;41.827;92.78821182;412.861;0.875476466;0.776272242;2;8670.081;0.224744434
3705;6;1995;20;1;4;5;0.36;0.668;0.173;60.726;0.16;41.83;92.58432875;411.4967;0.876353327;0.776695212;2;8641.4307;0.224994098
3706;6;1996;20;1;4;5;0.32;0.56;0.177;59.81;0.139;41.023;92.41429397;410.40115;0.877348086;0.777087757;2;8618.42415;0.225180397
3707;6;1996;20;1;4;5;0.32;0.619;0.193;59.544;0.167;41.055;92.38632263;410.3263;0.877193324;0.777252143;2;8616.8523;0.225153305
3708;6;1996;10;1;4;5;0.08;0.439;0.167;59.971;0.141;41.11;59.00867394;210.1044;1;0.870776401;2;4412.1924;0.280854061
3709;6;1996;10;1;4;5;0.2;0.579;0.181;59.68;0.162;41.129;59.08275966;210.49945;1;0.870501738;2;4420.48845;0.280678927
3710;6;1996;20;1;4;5;0.24;0.527;0.206;60.091;0.151;41.177;92.78821182;412.861;0.875476466;0.776272242;2;8670.081;0.224744434
3711;6;1996;20;1;4;5;0.28;0.623;0.244;59.901;0.151;41.179;92.58432876;411.4967;0.876353327;0.776695212;2;8641.4307;0.224994098
3712;7;1992;24;1;4;4;0.2;0.632;0.212;60.47;0.082;41.311;94.97952242;432.9264;0.868890528;0.776572461;2;10606.6968;0.219389537
3713;6;1992;24;1;4;4;0.36;0.642;0.229;60.607;0.087;41.305;95.00322496;432.701;0.868756268;0.776176578;2;9086.721;0.219558598
